route_id,service_id,trip_id,trip_headsign,direction_id,direction_name,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_headsign_short
854,63917,11893859,"Grossmont Trolley",1,South,85401,854_1_46,1,2,Grossmont Trly
854,6391727,11893903,"X Grossmont Trolley Express",1,South,85402,854_1_41,1,2,X Grossmont Trly Exp
854,6391727,11893905,"X Grossmont Trolley Express",1,South,85402,854_1_41,1,2,X Grossmont Trly Exp
854,63917,11893861,"Grossmont Trolley",1,South,85401,854_1_46,1,2,Grossmont Trly
854,6391727,11893907,"X Grossmont Trolley Express",1,South,85402,854_1_41,1,2,X Grossmont Trly Exp
854,6391727,11893909,"X Grossmont Trolley Express",1,South,85402,854_1_41,1,2,X Grossmont Trly Exp
854,63917,11893863,"Grossmont Trolley",1,South,85401,854_1_46,1,2,Grossmont Trly
854,6391727,11893911,"X Grossmont Trolley Express",1,South,85402,854_1_41,1,2,X Grossmont Trly Exp
854,6391727,11893913,"X Grossmont Trolley Express",1,South,85402,854_1_41,1,2,X Grossmont Trly Exp
854,63917,11893865,"Grossmont Trolley",1,South,85401,854_1_46,1,2,Grossmont Trly
854,6391727,11893915,"X Grossmont Trolley Express",1,South,85402,854_1_41,1,2,X Grossmont Trly Exp
854,6391727,11893917,"X Grossmont Trolley Express",1,South,85402,854_1_41,1,2,X Grossmont Trly Exp
854,63917,11893867,"Grossmont Trolley",1,South,85401,854_1_46,1,2,Grossmont Trly
854,6391727,11893919,"X Grossmont Trolley Express",1,South,85402,854_1_41,1,2,X Grossmont Trly Exp
854,6391727,11893921,"X Grossmont Trolley Express",1,South,85402,854_1_41,1,2,X Grossmont Trly Exp
854,63917,11893869,"Grossmont Trolley",1,South,85401,854_1_46,1,2,Grossmont Trly
854,6391727,11893923,"X Grossmont Trolley Express",1,South,85402,854_1_41,1,2,X Grossmont Trly Exp
854,63917,11893871,"Grossmont Trolley",1,South,85401,854_1_46,1,2,Grossmont Trly
854,63917,11893873,"Grossmont Trolley",1,South,85401,854_1_46,1,2,Grossmont Trly
854,63917,11893875,"Grossmont Trolley",1,South,85401,854_1_46,1,2,Grossmont Trly
854,63917,11893877,"Grossmont Trolley",1,South,85401,854_1_46,1,2,Grossmont Trly
855,63917,11893600,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893601,"Spring St Trolley",0,North,85502,855_0_20,1,2,Spring St Trly
855,63917,11893602,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893603,"Spring St Trolley",0,North,85502,855_0_20,1,2,Spring St Trly
855,63917,11893604,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893605,"Spring St Trolley",0,North,85502,855_0_20,1,2,Spring St Trly
855,63917,11893606,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893607,"Spring St Trolley",0,North,85502,855_0_20,1,2,Spring St Trly
855,63917,11893608,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893609,"Spring St Trolley",0,North,85502,855_0_20,1,2,Spring St Trly
855,63917,11893610,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893611,"Spring St Trolley",0,North,85502,855_0_20,1,2,Spring St Trly
855,63917,11893612,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893613,"Spring St Trolley",0,North,85502,855_0_20,1,2,Spring St Trly
855,63917,11893614,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893615,"Spring St Trolley",0,North,85502,855_0_20,1,2,Spring St Trly
855,63917,11893616,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893617,"Spring St Trolley",0,North,85502,855_0_20,1,2,Spring St Trly
855,63917,11893618,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893619,"Spring St Trolley",0,North,85502,855_0_20,1,2,Spring St Trly
855,63917,11893620,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893621,"Spring St Trolley",0,North,85502,855_0_20,1,2,Spring St Trly
855,63917,11893622,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893623,"Spring St Trolley",0,North,85502,855_0_20,1,2,Spring St Trly
855,63917,11893624,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893625,"Spring St Trolley",0,North,85502,855_0_20,1,2,Spring St Trly
855,63917,11893626,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893627,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893628,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893629,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893630,"Spring St Trolley",0,North,85501,855_0_20,1,2,Spring St Trly
855,63917,11893631,"Rancho San Diego",1,South,85502,855_1_23,1,2,Rcho SD
855,63917,11893632,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
855,63917,11893633,"Rancho San Diego",1,South,85502,855_1_23,1,2,Rcho SD
855,63917,11893634,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
855,63917,11893635,"Rancho San Diego",1,South,85502,855_1_23,1,2,Rcho SD
855,63917,11893636,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
855,63917,11893637,"Rancho San Diego",1,South,85502,855_1_23,1,2,Rcho SD
855,63917,11893638,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
855,63917,11893639,"Rancho San Diego",1,South,85502,855_1_23,1,2,Rcho SD
855,63917,11893640,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
855,63917,11893641,"Rancho San Diego",1,South,85502,855_1_23,1,2,Rcho SD
855,63917,11893642,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
855,63917,11893643,"Rancho San Diego",1,South,85502,855_1_23,1,2,Rcho SD
855,63917,11893644,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
855,63917,11893645,"Rancho San Diego",1,South,85502,855_1_23,1,2,Rcho SD
855,63917,11893646,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
855,63917,11893647,"Rancho San Diego",1,South,85502,855_1_23,1,2,Rcho SD
855,63917,11893648,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
855,63917,11893649,"Rancho San Diego",1,South,85502,855_1_23,1,2,Rcho SD
855,63917,11893650,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
855,63917,11893651,"Rancho San Diego",1,South,85502,855_1_23,1,2,Rcho SD
855,63917,11893652,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
855,63917,11893653,"Rancho San Diego",1,South,85502,855_1_23,1,2,Rcho SD
855,63917,11893654,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
855,63917,11893655,"Rancho San Diego",1,South,85502,855_1_23,1,2,Rcho SD
855,63917,11893656,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
855,63917,11893657,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
855,63917,11893658,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
855,63917,11893659,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
855,63917,11893660,"Rancho San Diego",1,South,85501,855_1_23,1,2,Rcho SD
856,63917,11893924,"SDSU",0,North,85601,856_0_86,1,2,SDSU
856,63917,11893938,"SDSU",0,North,85602,856_0_86,1,2,SDSU
856,63917,11893948,"SDSU",0,North,85603,856_0_86,1,2,SDSU
856,63917,11893959,"SDSU",0,North,85604,856_0_84,1,2,SDSU
856,63917,11893971,"SDSU",0,North,85605,856_0_86,1,2,SDSU
856,63917,11893926,"SDSU",0,North,85601,856_0_84,1,2,SDSU
856,63917,11893940,"SDSU",0,North,85602,856_0_84,1,2,SDSU
856,63917,11893950,"SDSU",0,North,85603,856_0_84,1,2,SDSU
856,63917,11893961,"SDSU",0,North,85604,856_0_84,1,2,SDSU
856,63917,11893973,"SDSU",0,North,85605,856_0_84,1,2,SDSU
856,63917,11893928,"SDSU",0,North,85601,856_0_84,1,2,SDSU
856,63917,11893942,"SDSU",0,North,85602,856_0_84,1,2,SDSU
856,63917,11893952,"SDSU",0,North,85603,856_0_84,1,2,SDSU
856,63917,11893983,"SDSU",0,North,85606,856_0_84,1,2,SDSU
856,63917,11893963,"SDSU",0,North,85604,856_0_84,1,2,SDSU
856,63917,11893975,"SDSU",0,North,85605,856_0_84,1,2,SDSU
856,63917,11893930,"SDSU",0,North,85601,856_0_84,1,2,SDSU
856,63917,11893944,"SDSU",0,North,85602,856_0_84,1,2,SDSU
856,63917,11893954,"SDSU",0,North,85603,856_0_84,1,2,SDSU
856,63917,11893985,"SDSU",0,North,85606,856_0_84,1,2,SDSU
856,63917,11893965,"SDSU",0,North,85604,856_0_84,1,2,SDSU
856,63917,11893977,"SDSU",0,North,85605,856_0_84,1,2,SDSU
856,63917,11893932,"SDSU",0,North,85601,856_0_84,1,2,SDSU
856,63917,11893946,"SDSU",0,North,85602,856_0_84,1,2,SDSU
856,63917,11893956,"SDSU",0,North,85603,856_0_84,1,2,SDSU
856,63917,11893987,"SDSU",0,North,85606,856_0_84,1,2,SDSU
856,63917,11893967,"SDSU",0,North,85604,856_0_84,1,2,SDSU
856,63917,11893979,"SDSU",0,North,85605,856_0_84,1,2,SDSU
856,63917,11893934,"SDSU",0,North,85601,856_0_84,1,2,SDSU
856,63917,11893958,"SDSU",0,North,85602,856_0_84,1,2,SDSU
856,63917,11893969,"SDSU",0,North,85604,856_0_84,1,2,SDSU
856,63917,11893981,"SDSU",0,North,85605,856_0_84,1,2,SDSU
856,63917,11893925,"Cuyamaca Coll/RSD Village",1,South,85601,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893939,"Cuyamaca Coll/RSD Village",1,South,85602,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893949,"Cuyamaca Coll/RSD Village",1,South,85603,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893960,"Cuyamaca Coll/RSD Village",1,South,85604,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893972,"Cuyamaca Coll/RSD Village",1,South,85605,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893927,"Cuyamaca Coll/RSD Village",1,South,85601,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893941,"Cuyamaca Coll/RSD Village",1,South,85602,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893951,"Cuyamaca Coll/RSD Village",1,South,85603,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893962,"Cuyamaca Coll/RSD Village",1,South,85604,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893974,"Cuyamaca Coll/RSD Village",1,South,85605,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893929,"Cuyamaca Coll/RSD Village",1,South,85601,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893943,"Cuyamaca Coll/RSD Village",1,South,85602,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893953,"Cuyamaca Coll/RSD Village",1,South,85603,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893984,"Cuyamaca Coll/RSD Village",1,South,85606,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893964,"Cuyamaca Coll/RSD Village",1,South,85604,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893976,"Cuyamaca Coll/RSD Village",1,South,85605,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893931,"Cuyamaca Coll/RSD Village",1,South,85601,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893945,"Cuyamaca Coll/RSD Village",1,South,85602,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893955,"Cuyamaca Coll/RSD Village",1,South,85603,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893986,"Cuyamaca Coll/RSD Village",1,South,85606,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893966,"Cuyamaca Coll/RSD Village",1,South,85604,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893978,"Cuyamaca Coll/RSD Village",1,South,85605,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893933,"Cuyamaca Coll/RSD Village",1,South,85601,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893947,"Cuyamaca Coll/RSD Village",1,South,85602,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893957,"Cuyamaca Coll/RSD Village",1,South,85603,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893988,"Cuyamaca Coll/RSD Village",1,South,85606,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893968,"Cuyamaca Coll/RSD Village",1,South,85604,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893980,"Cuyamaca Coll/RSD Village",1,South,85605,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11894004,"Cuyamaca Coll/RSD Village",1,South,93601,856_1_85,1,2,Cuyamaca Coll/RSD Vlg
856,63917,11893970,"Rancho SD Vill",1,South,85604,856_1_87,1,2,Rcho SD Vill
856,63917,11893982,"Rancho SD Vill",1,South,85605,856_1_87,1,2,Rcho SD Vill
864,63917,11894077,"Viejas",0,East,86403,864_2_147,1,2,Viejas
864,63917,11894101,"East County Sq",0,East,86402,864_2_150,1,2,East County Sq
864,63917,11894066,"Viejas",0,East,86401,864_2_147,1,2,Viejas
864,63917,11894116,"East County Sq",0,East,86405,864_2_150,1,2,East County Sq
864,63917,11894090,"Viejas",0,East,86404,864_2_147,1,2,Viejas
864,63917,11894103,"East County Sq",0,East,86402,864_2_150,1,2,East County Sq
864,63917,11894079,"Viejas",0,East,86403,864_2_147,1,2,Viejas
864,63917,11894118,"East County Sq",0,East,86405,864_2_150,1,2,East County Sq
864,63917,11894068,"Viejas",0,East,86401,864_2_147,1,2,Viejas
864,63917,11894105,"East County Sq",0,East,86402,864_2_150,1,2,East County Sq
864,63917,11894092,"Viejas",0,East,86404,864_2_147,1,2,Viejas
864,63917,11894120,"East County Sq",0,East,86405,864_2_150,1,2,East County Sq
864,63917,11894081,"Viejas",0,East,86403,864_2_147,1,2,Viejas
864,63917,11894107,"East County Sq",0,East,86402,864_2_150,1,2,East County Sq
864,63917,11894070,"Viejas",0,East,86401,864_2_147,1,2,Viejas
864,63917,11894122,"East County Sq",0,East,86405,864_2_150,1,2,East County Sq
864,63917,11894094,"Viejas",0,East,86404,864_2_147,1,2,Viejas
864,63917,11894109,"East County Sq",0,East,86402,864_2_150,1,2,East County Sq
864,63917,11894083,"Viejas",0,East,86403,864_2_147,1,2,Viejas
864,63917,11894124,"East County Sq",0,East,86405,864_2_150,1,2,East County Sq
864,63917,11894072,"Viejas",0,East,86401,864_2_147,1,2,Viejas
864,63917,11894111,"East County Sq",0,East,86402,864_2_150,1,2,East County Sq
864,63917,11894096,"Viejas",0,East,86404,864_2_147,1,2,Viejas
864,63917,11894126,"East County Sq",0,East,86405,864_2_150,1,2,East County Sq
864,63917,11894085,"Viejas",0,East,86403,864_2_147,1,2,Viejas
864,63917,11894113,"East County Sq",0,East,86402,864_2_150,1,2,East County Sq
864,63917,11894074,"Viejas",0,East,86401,864_2_147,1,2,Viejas
864,63917,11894098,"Viejas",0,East,86404,864_2_147,1,2,Viejas
864,63917,11894087,"Viejas",0,East,86403,864_2_147,1,2,Viejas
864,63917,11894076,"Viejas",0,East,86401,864_2_148,1,2,Viejas
864,63917,11894100,"Viejas",0,East,86404,864_2_148,1,2,Viejas
864,63917,11894065,"El Cajon Transit Ctr",1,West,86401,864_3_146,1,2,El Caj TC
864,63917,11894089,"El Cajon Transit Ctr",1,West,86404,864_3_146,1,2,El Caj TC
864,63917,11894115,"El Cajon Transit Ctr",1,West,86405,864_3_149,1,2,El Caj TC
864,63917,11894078,"El Cajon Transit Ctr",1,West,86403,864_3_145,1,2,El Caj TC
864,63917,11894102,"El Cajon Transit Ctr",1,West,86402,864_3_151,1,2,El Caj TC
864,63917,11894067,"El Cajon Transit Ctr",1,West,86401,864_3_145,1,2,El Caj TC
864,63917,11894117,"El Cajon Transit Ctr",1,West,86405,864_3_151,1,2,El Caj TC
864,63917,11894091,"El Cajon Transit Ctr",1,West,86404,864_3_145,1,2,El Caj TC
864,63917,11894104,"El Cajon Transit Ctr",1,West,86402,864_3_151,1,2,El Caj TC
864,63917,11894080,"El Cajon Transit Ctr",1,West,86403,864_3_145,1,2,El Caj TC
864,63917,11894119,"El Cajon Transit Ctr",1,West,86405,864_3_151,1,2,El Caj TC
864,63917,11894069,"El Cajon Transit Ctr",1,West,86401,864_3_145,1,2,El Caj TC
864,63917,11894106,"El Cajon Transit Ctr",1,West,86402,864_3_151,1,2,El Caj TC
864,63917,11894093,"El Cajon Transit Ctr",1,West,86404,864_3_145,1,2,El Caj TC
864,63917,11894121,"El Cajon Transit Ctr",1,West,86405,864_3_151,1,2,El Caj TC
864,63917,11894082,"El Cajon Transit Ctr",1,West,86403,864_3_145,1,2,El Caj TC
864,63917,11894108,"El Cajon Transit Ctr",1,West,86402,864_3_151,1,2,El Caj TC
864,63917,11894071,"El Cajon Transit Ctr",1,West,86401,864_3_145,1,2,El Caj TC
864,63917,11894123,"El Cajon Transit Ctr",1,West,86405,864_3_151,1,2,El Caj TC
864,63917,11894095,"El Cajon Transit Ctr",1,West,86404,864_3_145,1,2,El Caj TC
864,63917,11894110,"El Cajon Transit Ctr",1,West,86402,864_3_151,1,2,El Caj TC
864,63917,11894084,"El Cajon Transit Ctr",1,West,86403,864_3_145,1,2,El Caj TC
864,63917,11894125,"El Cajon Transit Ctr",1,West,86405,864_3_151,1,2,El Caj TC
864,63917,11894073,"El Cajon Transit Ctr",1,West,86401,864_3_145,1,2,El Caj TC
864,63917,11894112,"El Cajon Transit Ctr",1,West,86402,864_3_151,1,2,El Caj TC
864,63917,11894097,"El Cajon Transit Ctr",1,West,86404,864_3_145,1,2,El Caj TC
864,63917,11894127,"El Cajon Transit Ctr",1,West,86405,864_3_151,1,2,El Caj TC
864,63917,11894086,"El Cajon Transit Ctr",1,West,86403,864_3_145,1,2,El Caj TC
864,63917,11894114,"El Cajon Transit Ctr",1,West,86402,864_3_151,1,2,El Caj TC
864,63917,11894075,"El Cajon Transit Ctr",1,West,86401,864_3_145,1,2,El Caj TC
864,63917,11894099,"El Cajon Transit Ctr",1,West,86404,864_3_145,1,2,El Caj TC
864,63917,11894088,"El Cajon Transit Ctr",1,West,86403,864_3_145,1,2,El Caj TC
871,63917,11894192,"Civic Center",0,Clockwise,87501,871_8_18,1,2,Civic Center
871,63917,11894193,"Civic Center",0,Clockwise,87501,871_8_17,1,2,Civic Center
871,63917,11894146,"Civic Center",0,Clockwise,87402,871_8_17,1,2,Civic Center
871,63917,11894134,"Civic Center",0,Clockwise,87401,871_8_17,1,2,Civic Center
871,63917,11894196,"Civic Center",0,Clockwise,87501,871_8_17,1,2,Civic Center
871,63917,11894149,"Civic Center",0,Clockwise,87402,871_8_17,1,2,Civic Center
871,63917,11894137,"Civic Center",0,Clockwise,87401,871_8_17,1,2,Civic Center
871,63917,11894199,"Civic Center",0,Clockwise,87501,871_8_17,1,2,Civic Center
871,63917,11894152,"Civic Center",0,Clockwise,87402,871_8_17,1,2,Civic Center
871,63917,11894140,"Civic Center",0,Clockwise,87401,871_8_17,1,2,Civic Center
871,63917,11894202,"Civic Center",0,Clockwise,87501,871_8_17,1,2,Civic Center
871,63917,11894155,"Civic Center",0,Clockwise,87402,871_8_17,1,2,Civic Center
871,63917,11894143,"Civic Center",0,Clockwise,87401,871_8_17,1,2,Civic Center
871,63917,11894205,"Civic Center",0,Clockwise,87501,871_8_17,1,2,Civic Center
871,63917,11894158,"Civic Center",0,Clockwise,87402,871_8_17,1,2,Civic Center
871,63917,11894173,"Civic Center",0,Clockwise,87403,871_8_17,1,2,Civic Center
871,63917,11894190,"Civic Center",0,Clockwise,87404,871_8_17,1,2,Civic Center
872,63917,11894131,"Civic Center",1,Counterclockwise,87401,872_9_20,1,2,Civic Center
872,63917,11894160,"Civic Center",1,Counterclockwise,87403,872_9_20,1,2,Civic Center
872,63917,11894177,"Civic Center",1,Counterclockwise,87404,872_9_20,1,2,Civic Center
872,63917,11894213,"Civic Center",1,Counterclockwise,87502,872_9_20,1,2,Civic Center
872,63917,11894163,"Civic Center",1,Counterclockwise,87403,872_9_20,1,2,Civic Center
872,63917,11894180,"Civic Center",1,Counterclockwise,87404,872_9_20,1,2,Civic Center
872,63917,11894216,"Civic Center",1,Counterclockwise,87502,872_9_20,1,2,Civic Center
872,63917,11894166,"Civic Center",1,Counterclockwise,87403,872_9_20,1,2,Civic Center
872,63917,11894183,"Civic Center",1,Counterclockwise,87404,872_9_20,1,2,Civic Center
872,63917,11894219,"Civic Center",1,Counterclockwise,87502,872_9_20,1,2,Civic Center
872,63917,11894169,"Civic Center",1,Counterclockwise,87403,872_9_20,1,2,Civic Center
872,63917,11894186,"Civic Center",1,Counterclockwise,87404,872_9_20,1,2,Civic Center
872,63917,11894222,"Civic Center",1,Counterclockwise,87502,872_9_20,1,2,Civic Center
872,63917,11894172,"Civic Center",1,Counterclockwise,87403,872_9_20,1,2,Civic Center
872,63917,11894174,"Civic Center",1,Counterclockwise,87403,872_9_20,1,2,Civic Center
872,63917,11894191,"Civic Center",1,Counterclockwise,87404,872_9_20,1,2,Civic Center
874,63917,11894128,"El Cajon Transit Ctr",0,Clockwise,87401,874_8_61,1,2,El Caj TC
874,63917,11894209,"Granite Hills",0,Clockwise,87502,874_8_62,1,2,Granite Hills
874,63917,11894130,"Granite Hills",0,Clockwise,87401,874_8_62,1,2,Granite Hills
874,63917,11894145,"Granite Hills",0,Clockwise,87402,874_8_62,1,2,Granite Hills
874,63917,11894159,"Granite Hills",0,Clockwise,87403,874_8_62,1,2,Granite Hills
874,63917,11894133,"Granite Hills",0,Clockwise,87401,874_8_62,1,2,Granite Hills
874,63917,11894176,"Granite Hills",0,Clockwise,87404,874_8_65,1,2,Granite Hills
874,63917,11894195,"Granite Hills",0,Clockwise,87501,874_8_63,1,2,Granite Hills
874,63917,11894212,"Granite Hills",0,Clockwise,87502,874_8_63,1,2,Granite Hills
874,63917,11894148,"Granite Hills",0,Clockwise,87402,874_8_63,1,2,Granite Hills
874,63917,11894162,"Granite Hills",0,Clockwise,87403,874_8_63,1,2,Granite Hills
874,63917,11894136,"Granite Hills",0,Clockwise,87401,874_8_63,1,2,Granite Hills
874,63917,11894179,"Granite Hills",0,Clockwise,87404,874_8_63,1,2,Granite Hills
874,63917,11894198,"Granite Hills",0,Clockwise,87501,874_8_63,1,2,Granite Hills
874,63917,11894215,"Granite Hills",0,Clockwise,87502,874_8_63,1,2,Granite Hills
874,63917,11894151,"Granite Hills",0,Clockwise,87402,874_8_63,1,2,Granite Hills
874,63917,11894165,"Granite Hills",0,Clockwise,87403,874_8_63,1,2,Granite Hills
874,63917,11894139,"Granite Hills",0,Clockwise,87401,874_8_63,1,2,Granite Hills
874,63917,11894182,"Granite Hills",0,Clockwise,87404,874_8_63,1,2,Granite Hills
874,63917,11894201,"Granite Hills",0,Clockwise,87501,874_8_63,1,2,Granite Hills
874,63917,11894218,"Granite Hills",0,Clockwise,87502,874_8_63,1,2,Granite Hills
874,63917,11894154,"Granite Hills",0,Clockwise,87402,874_8_63,1,2,Granite Hills
874,63917,11894168,"Granite Hills",0,Clockwise,87403,874_8_63,1,2,Granite Hills
874,63917,11894142,"Granite Hills",0,Clockwise,87401,874_8_63,1,2,Granite Hills
874,63917,11894185,"Granite Hills",0,Clockwise,87404,874_8_63,1,2,Granite Hills
